cus_ID,cus_first_name,cus_last_name,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
25491,Xin Yi,Yap,Female,015-8547949,1962-01-18,xin25491@gmail.com,Gold,"No. 32, Jalan D12",Klang,Selangor,41100,2023-11-18
25492,Wei Hong,Lim,Male,013-1736600,1977-01-26,wei25492@gmail.com,Bronze,"No. 146, Jalan G5",Selayang,Selangor,68000,2023-11-18
25493,Rohani,binti Abdullah,Female,011-5375309,1980-01-18,rohani25493@gmail.com,Bronze,"No. 59, Jalan G19",Puchong,Selangor,47140,2023-11-18
25494,Fatimah,binti Hassan,Female,019-5922065,1964-11-03,fatimah25494@gmail.com,Bronze,"No. 218, Jalan C7",Selayang,Selangor,68100,2023-11-18
25495,Nur Aina,binti Rahman,Female,017-9176665,2000-08-16,nur25495@gmail.com,Gold,"No. 225, Jalan C10",Selayang,Selangor,68100,2023-11-18
25496,Syafiq,bin Yusof,Male,019-1256943,1989-10-08,syafiq25496@gmail.com,Silver,"No. 166, Jalan D9",Selayang,Selangor,68100,2023-11-18
25497,Yasmin,binti Razak,Female,010-3595424,1992-01-13,yasmin25497@gmail.com,Bronze,"No. 279, Jalan E6",Setapak,Wilayah Persekutuan,53100,2023-11-18
25498,Anjali,a/p Subramaniam,Female,017-2793383,1998-12-29,anjali25498@gmail.com,Silver,"No. 57, Jalan B11",Setapak,Wilayah Persekutuan,53200,2023-11-18
25499,Sze Min,Liew,Female,016-4897388,1976-05-11,sze25499@gmail.com,Platinum,"No. 208, Jalan G18",Wangsa Maju,Wilayah Persekutuan,53200,2023-11-18
25500,Priya,a/p Subramaniam,Female,015-9454581,1985-12-08,priya25500@gmail.com,Bronze,"No. 75, Jalan F16",Wangsa Maju,Wilayah Persekutuan,53100,2023-11-18
25501,Rohani,binti Yusof,Female,017-9331204,1979-09-06,rohani25501@gmail.com,Bronze,"No. 179, Jalan B12",Gombak,Wilayah Persekutuan,53000,2023-11-18
25502,Priya,a/p Maniam,Female,016-9442608,1972-08-14,priya25502@gmail.com,Bronze,"No. 295, Jalan F20",Kuala Lumpur,Wilayah Persekutuan,55100,2023-11-18
25503,Sze Min,Wong,Female,010-3490430,1987-04-07,sze25503@gmail.com,Bronze,"No. 189, Jalan D2",Gombak,Wilayah Persekutuan,53100,2023-11-18
25504,Hui Min,Ng,Female,012-5243632,2001-10-22,hui25504@gmail.com,Bronze,"No. 241, Jalan C8",Kuala Lumpur,Wilayah Persekutuan,50000,2023-11-19
25505,Wan Ying,Lee,Female,019-7485236,1997-11-05,wan25505@gmail.com,Bronze,"No. 95, Jalan G14",Kuala Lumpur,Wilayah Persekutuan,58000,2023-11-19
25506,Syafiq,bin Zainal,Male,017-5201623,1995-03-28,syafiq25506@gmail.com,Gold,"No. 214, Jalan G9",Wangsa Maju,Wilayah Persekutuan,53100,2023-11-19
25507,Jia Yi,Sim,Female,016-1716368,1965-07-14,jia25507@gmail.com,Gold,"No. 22, Jalan G13",Gombak,Wilayah Persekutuan,68100,2023-11-19
25508,Jia Yi,Chan,Female,010-5198036,1989-09-30,jia25508@gmail.com,Platinum,"No. 281, Jalan E6",Melaka,Melaka,75000,2023-11-19
25509,Xin Yi,Lim,Female,019-1709701,1978-08-13,xin25509@gmail.com,Gold,"No. 21, Jalan C8",Melaka,Melaka,75100,2023-11-19
25510,Haziq,bin Ismail,Male,017-3074645,1987-08-13,haziq25510@gmail.com,Silver,"No. 170, Jalan F16",Shah Alam,Selangor,40200,2023-11-19
25511,Rohani,binti Osman,Female,010-7071803,2005-07-22,rohani25511@gmail.com,Gold,"No. 210, Jalan B16",Selayang,Selangor,68000,2023-11-19
25512,Hannah,binti Hassan,Female,019-2186171,1987-05-12,hannah25512@gmail.com,Gold,"No. 58, Jalan D9",Klang,Selangor,41000,2023-11-19
25513,Siti,binti Zainal,Female,017-1470353,1984-12-24,siti25513@gmail.com,Silver,"No. 95, Jalan G19",Selayang,Selangor,68000,2023-11-19
25514,Hannah,binti Rahman,Female,016-3952377,1998-12-31,hannah25514@gmail.com,Bronze,"No. 95, Jalan G19",Setapak,Wilayah Persekutuan,53100,2023-11-19
25515,Farah,binti Osman,Female,016-2724254,1977-05-28,farah25515@gmail.com,Silver,"No. 97, Jalan A1",Gombak,Wilayah Persekutuan,68100,2023-11-20
25516,Xin Yi,Yeoh,Female,017-4907828,2004-02-28,xin25516@gmail.com,Bronze,"No. 105, Jalan E20",Puchong,Selangor,47110,2023-11-20
25517,Ganesh,a/l Ramasamy,Male,015-6619150,1982-05-15,ganesh25517@gmail.com,Bronze,"No. 131, Jalan G11",Petaling Jaya,Selangor,47300,2023-11-20
25518,Yasmin,binti Hamid,Female,012-2000318,1965-09-24,yasmin25518@gmail.com,Bronze,"No. 164, Jalan F4",Johor Bahru,Johor,81200,2023-11-20
25519,Arjun,a/l Ramasamy,Male,013-3982777,1992-12-09,arjun25519@gmail.com,Silver,"No. 239, Jalan A11",Johor Bahru,Johor,80300,2023-11-20
25520,Meena,a/p Rajan,Female,018-5029491,1987-02-02,meena25520@gmail.com,Silver,"No. 31, Jalan E10",Subang Jaya,Selangor,47600,2023-11-20
25521,Meena,a/p Krishnan,Female,016-5633796,1991-09-01,meena25521@gmail.com,Bronze,"No. 215, Jalan A20",Klang,Selangor,41150,2023-11-20
25522,Hui Min,Khoo,Female,012-4708239,1974-04-30,hui25522@gmail.com,Bronze,"No. 39, Jalan D2",Puchong,Selangor,47180,2023-11-20
25523,Irfan,bin Hassan,Male,014-9586044,1993-09-11,irfan25523@gmail.com,Silver,"No. 112, Jalan E6",Selayang,Selangor,68100,2023-11-20
25524,Arjun,a/l Krishnan,Male,014-2919875,1969-07-18,arjun25524@gmail.com,Bronze,"No. 52, Jalan E15",Wangsa Maju,Wilayah Persekutuan,53200,2023-11-20
25525,Nurul Huda,binti Hassan,Female,010-7376908,1989-05-09,nurul25525@gmail.com,Silver,"No. 59, Jalan C4",Wangsa Maju,Wilayah Persekutuan,53200,2023-11-20
25526,Nurin,binti Hamid,Female,015-7002679,1993-11-17,nurin25526@gmail.com,Silver,"No. 96, Jalan D16",Wangsa Maju,Wilayah Persekutuan,53300,2023-11-20
25527,Nurin,binti Ismail,Female,015-3222069,1983-07-20,nurin25527@gmail.com,Bronze,"No. 55, Jalan A13",Setapak,Wilayah Persekutuan,53000,2023-11-20
25528,Suhaila,binti Zainal,Female,019-5042983,1990-06-25,suhaila25528@gmail.com,Bronze,"No. 198, Jalan D12",Setapak,Wilayah Persekutuan,53000,2023-11-20
25529,Rohani,binti Abdullah,Female,010-3466572,1984-02-19,rohani25529@gmail.com,Platinum,"No. 131, Jalan D3",Ipoh,Perak,30300,2023-11-20
25530,Arjun,a/l Subramaniam,Male,019-2827897,1992-10-16,arjun25530@gmail.com,Bronze,"No. 136, Jalan G12",Kuala Lumpur,Wilayah Persekutuan,50450,2023-11-21
25531,Aisyah,binti Razak,Female,014-1951777,1981-06-19,aisyah25531@gmail.com,Bronze,"No. 258, Jalan D16",Kuala Lumpur,Wilayah Persekutuan,57000,2023-11-21
25532,Faizal,bin Hamid,Male,019-5797305,1986-12-01,faizal25532@gmail.com,Platinum,"No. 298, Jalan G20",Kuala Lumpur,Wilayah Persekutuan,59200,2023-11-21
25533,Nadia,binti Yusof,Female,014-1834082,1965-06-18,nadia25533@gmail.com,Gold,"No. 123, Jalan G3",Petaling Jaya,Selangor,47400,2023-11-21
25534,Haziq,bin Ahmad,Male,010-1974573,1980-07-17,haziq25534@gmail.com,Silver,"No. 39, Jalan A19",Petaling Jaya,Selangor,47300,2023-11-21
25535,Rachel,Lim,Female,013-6463417,1980-10-10,rachel25535@gmail.com,Gold,"No. 181, Jalan B1",George Town,Pulau Pinang,10400,2023-11-21
25536,Farah,binti Yusof,Female,014-2589793,1966-05-07,farah25536@gmail.com,Bronze,"No. 279, Jalan E9",Melaka,Melaka,75200,2023-11-21
25537,Farah,binti Ismail,Female,019-4294488,1976-07-06,farah25537@gmail.com,Silver,"No. 177, Jalan F18",Puchong,Selangor,47160,2023-11-21
25538,Divya,a/p Rajan,Female,015-6722467,1967-02-02,divya25538@gmail.com,Bronze,"No. 70, Jalan G10",Shah Alam,Selangor,40200,2023-11-21
25539,Mei Ling,Chong,Female,012-6071518,1962-06-08,mei25539@gmail.com,Silver,"No. 15, Jalan A6",Shah Alam,Selangor,40160,2023-11-21
25540,Farah,binti Rahman,Female,011-8804867,1970-09-20,farah25540@gmail.com,Bronze,"No. 283, Jalan G15",Shah Alam,Selangor,40400,2023-11-21
25541,Jasmine,Yeoh,Female,010-3900761,1976-03-02,jasmine25541@gmail.com,Silver,"No. 46, Jalan D17",Klang,Selangor,41100,2023-11-21
25542,Alia,binti Ahmad,Female,015-6763173,1972-06-17,alia25542@gmail.com,Bronze,"No. 207, Jalan E17",Puchong,Selangor,47130,2023-11-21
25543,Yee Ling,Yap,Female,013-5153207,1962-05-05,yee25543@gmail.com,Bronze,"No. 9, Jalan A2",Puchong,Selangor,47170,2023-11-21
25544,Shu Fen,Liew,Female,015-3596729,2005-01-01,shu25544@gmail.com,Gold,"No. 58, Jalan D20",Puchong,Selangor,47160,2023-11-21
25545,Jasmine,Ong,Female,018-5889878,2002-12-28,jasmine25545@gmail.com,Silver,"No. 178, Jalan C20",Puchong,Selangor,47120,2023-11-21
25546,Li Wen,Lim,Female,010-2559836,1980-04-29,li25546@gmail.com,Bronze,"No. 70, Jalan E10",Wangsa Maju,Wilayah Persekutuan,53300,2023-11-21
25547,Nur Aina,binti Zainal,Female,015-5335082,1983-08-12,nur25547@gmail.com,Bronze,"No. 65, Jalan G10",Wangsa Maju,Wilayah Persekutuan,53200,2023-11-21
25548,Kevin,Chong,Male,017-8420436,1979-03-02,kevin25548@gmail.com,Gold,"No. 68, Jalan G18",Gombak,Wilayah Persekutuan,53000,2023-11-21
25549,Mei Ling,Chin,Female,018-6284070,1989-11-26,mei25549@gmail.com,Silver,"No. 271, Jalan A19",Gombak,Wilayah Persekutuan,53100,2023-11-21
25550,Sze Min,Lim,Female,015-6112952,1967-12-09,sze25550@gmail.com,Bronze,"No. 276, Jalan E17",George Town,Pulau Pinang,10250,2023-11-21
25551,Mei Ling,Chong,Female,011-9013806,1971-11-08,mei25551@gmail.com,Silver,"No. 18, Jalan A20",Petaling Jaya,Selangor,46100,2023-11-22
25552,Fatimah,binti Hassan,Female,010-8848283,1978-04-27,fatimah25552@gmail.com,Bronze,"No. 234, Jalan E19",Petaling Jaya,Selangor,46100,2023-11-22
25553,Li Wen,Ong,Female,017-2436326,1978-12-25,li25553@gmail.com,Silver,"No. 185, Jalan E10",Petaling Jaya,Selangor,46200,2023-11-22
25554,Farah,binti Zainal,Female,017-3726586,1966-03-06,farah25554@gmail.com,Bronze,"No. 92, Jalan G19",Petaling Jaya,Selangor,47300,2023-11-22
25555,Yasmin,binti Zainal,Female,017-8862241,1969-12-07,yasmin25555@gmail.com,Bronze,"No. 50, Jalan F11",Johor Bahru,Johor,80100,2023-11-22
25556,Nurin,binti Abdullah,Female,019-4910250,1996-11-05,nurin25556@gmail.com,Bronze,"No. 127, Jalan B9",George Town,Pulau Pinang,10100,2023-11-22
25557,Ling Ling,Foo,Female,018-4466502,1970-03-13,ling25557@gmail.com,Silver,"No. 31, Jalan B11",Shah Alam,Selangor,40100,2023-11-22
25558,Nadia,binti Rahman,Female,017-3193763,1968-04-06,nadia25558@gmail.com,Silver,"No. 21, Jalan C16",Shah Alam,Selangor,40000,2023-11-22
25559,Alia,binti Yusof,Female,016-7550601,1981-07-06,alia25559@gmail.com,Bronze,"No. 99, Jalan F4",Selayang,Selangor,68100,2023-11-22
25560,Anisa,binti Hassan,Female,011-5216651,1981-02-02,anisa25560@gmail.com,Bronze,"No. 9, Jalan A8",Wangsa Maju,Wilayah Persekutuan,53200,2023-11-23
25561,Nurin,binti Hassan,Female,013-9479072,1981-12-04,nurin25561@gmail.com,Bronze,"No. 32, Jalan F8",Klang,Selangor,41100,2023-11-23
25562,Ling Ling,Teoh,Female,016-9373244,1990-01-16,ling25562@gmail.com,Silver,"No. 44, Jalan E2",Petaling Jaya,Selangor,46100,2023-11-23
25563,Nurul Huda,binti Yusof,Female,017-9637918,1969-05-27,nurul25563@gmail.com,Platinum,"No. 204, Jalan E9",Petaling Jaya,Selangor,46100,2023-11-23
25564,Alia,binti Hassan,Female,019-5303638,1982-12-08,alia25564@gmail.com,Platinum,"No. 162, Jalan E1",Petaling Jaya,Selangor,46100,2023-11-23
25565,Zarina,binti Razak,Female,015-4407109,1993-11-04,zarina25565@gmail.com,Bronze,"No. 157, Jalan D17",Johor Bahru,Johor,81200,2023-11-23
25566,Nurin,binti Zainal,Female,014-3621373,1997-02-17,nurin25566@gmail.com,Platinum,"No. 248, Jalan C13",Melaka,Melaka,75350,2023-11-23
25567,Rohani,binti Abdullah,Female,013-1278009,1985-11-02,rohani25567@gmail.com,Bronze,"No. 93, Jalan F13",Shah Alam,Selangor,40160,2023-11-23
25568,Nurul Huda,binti Ismail,Female,018-6806607,1977-02-25,nurul25568@gmail.com,Gold,"No. 179, Jalan E10",Klang,Selangor,41100,2023-11-23
25569,Zheng Yang,Chong,Male,014-5633066,1976-07-16,zheng25569@gmail.com,Gold,"No. 276, Jalan A7",Klang,Selangor,41000,2023-11-23
25570,Pei Shan,Tan,Female,017-3656905,1978-11-01,pei25570@gmail.com,Silver,"No. 116, Jalan D1",Klang,Selangor,41150,2023-11-23
25571,Ling Ling,Lim,Female,013-7308967,1964-05-11,ling25571@gmail.com,Gold,"No. 71, Jalan G18",Puchong,Selangor,47160,2023-11-23
25572,Balqis,binti Yusof,Female,015-6624967,1968-08-30,balqis25572@gmail.com,Bronze,"No. 84, Jalan C6",Puchong,Selangor,47190,2023-11-23
25573,Chloe,Foo,Female,012-5924265,1990-05-19,chloe25573@gmail.com,Bronze,"No. 228, Jalan A6",Puchong,Selangor,47100,2023-11-23
25574,Aina,binti Osman,Female,015-1425889,1973-11-09,aina25574@gmail.com,Silver,"No. 146, Jalan G15",Setapak,Wilayah Persekutuan,53000,2023-11-23
25575,Nurin,binti Zainal,Female,010-5595226,1969-10-02,nurin25575@gmail.com,Platinum,"No. 2, Jalan G5",Setapak,Wilayah Persekutuan,53000,2023-11-23
25576,Firdaus,bin Zainal,Male,013-9193911,1992-07-12,firdaus25576@gmail.com,Gold,"No. 135, Jalan A16",Wangsa Maju,Wilayah Persekutuan,53300,2023-11-23
25577,Alia,binti Osman,Female,018-2656673,1971-03-11,alia25577@gmail.com,Bronze,"No. 296, Jalan G20",Kuala Lumpur,Wilayah Persekutuan,59200,2023-11-24
25578,Aisyah,binti Rahman,Female,014-9628957,1989-01-24,aisyah25578@gmail.com,Bronze,"No. 136, Jalan B18",Johor Bahru,Johor,80100,2023-11-24
25579,Aina,binti Zainal,Female,011-9087059,1972-12-01,aina25579@gmail.com,Silver,"No. 145, Jalan E4",Melaka,Melaka,75350,2023-11-24
25580,Aina,binti Yusof,Female,012-6136713,1980-03-05,aina25580@gmail.com,Gold,"No. 240, Jalan G19",Subang Jaya,Selangor,47500,2023-11-24
25581,Vanessa,Foo,Female,017-8624711,1992-11-20,vanessa25581@gmail.com,Platinum,"No. 184, Jalan E2",Shah Alam,Selangor,40450,2023-11-24
25582,Balqis,binti Ismail,Female,011-2508298,1972-02-16,balqis25582@gmail.com,Bronze,"No. 94, Jalan B9",Setapak,Wilayah Persekutuan,53100,2023-11-24
25583,Amelia,binti Abdullah,Female,016-1684458,1981-06-20,amelia25583@gmail.com,Gold,"No. 141, Jalan A6",Bukit Jalil,Wilayah Persekutuan,57000,2023-11-24
25584,Ling Ling,Sim,Female,017-7470787,1982-07-23,ling25584@gmail.com,Silver,"No. 24, Jalan C20",Bukit Jalil,Wilayah Persekutuan,57000,2023-11-24
25585,Izzati,binti Hassan,Female,015-8630532,1968-06-14,izzati25585@gmail.com,Silver,"No. 259, Jalan C11",Kuala Lumpur,Wilayah Persekutuan,55100,2023-11-25
25586,Irfan,bin Zainal,Male,017-9610752,1973-05-06,irfan25586@gmail.com,Bronze,"No. 199, Jalan C12",Kuala Lumpur,Wilayah Persekutuan,57000,2023-11-25
25587,Firdaus,bin Razak,Male,012-4744872,1983-07-24,firdaus25587@gmail.com,Gold,"No. 215, Jalan B5",Wangsa Maju,Wilayah Persekutuan,53100,2023-11-25
25588,Alia,binti Ismail,Female,014-6770082,1982-02-27,alia25588@gmail.com,Silver,"No. 167, Jalan D3",Petaling Jaya,Selangor,47301,2023-11-25
25589,Suhaila,binti Osman,Female,016-4108693,1994-09-16,suhaila25589@gmail.com,Bronze,"No. 171, Jalan A16",Petaling Jaya,Selangor,47810,2023-11-25
25590,Divya,a/p Subramaniam,Female,012-3680772,1976-12-14,divya25590@gmail.com,Gold,"No. 117, Jalan A18",Puchong,Selangor,47170,2023-11-25
25591,Wan Ying,Chong,Female,016-4860920,1974-08-27,wan25591@gmail.com,Bronze,"No. 62, Jalan G5",Petaling Jaya,Selangor,46200,2023-11-25
25592,Farah,binti Zainal,Female,019-8417591,1985-05-25,farah25592@gmail.com,Silver,"No. 51, Jalan D6",Johor Bahru,Johor,80000,2023-11-25
25593,Izzati,binti Rahman,Female,017-3412297,1965-10-01,izzati25593@gmail.com,Silver,"No. 78, Jalan G6",George Town,Pulau Pinang,10100,2023-11-25
25594,Nadia,binti Abdullah,Female,014-5103820,1976-09-22,nadia25594@gmail.com,Bronze,"No. 62, Jalan F4",Kuala Lumpur,Wilayah Persekutuan,59000,2023-11-25
25595,Wan Ying,Tan,Female,016-6722697,1966-02-12,wan25595@gmail.com,Bronze,"No. 222, Jalan D2",Melaka,Melaka,75200,2023-11-25
25596,Zheng Yang,Yeoh,Male,013-9169711,1989-12-10,zheng25596@gmail.com,Bronze,"No. 233, Jalan D20",Melaka,Melaka,75200,2023-11-25
25597,Lakshmi,a/p Rajan,Female,017-7942501,1993-12-07,lakshmi25597@gmail.com,Bronze,"No. 105, Jalan C8",Shah Alam,Selangor,40170,2023-11-25
25598,Yasmin,binti Razak,Female,016-4691399,1974-03-13,yasmin25598@gmail.com,Silver,"No. 24, Jalan C2",Johor Bahru,Johor,81200,2023-11-25
25599,Suhaila,binti Hamid,Female,011-8814749,1981-04-22,suhaila25599@gmail.com,Silver,"No. 169, Jalan A16",Subang Jaya,Selangor,47600,2023-11-25
25600,Nurul Huda,binti Osman,Female,019-1864847,1995-05-01,nurul25600@gmail.com,Bronze,"No. 172, Jalan G10",Puchong,Selangor,47190,2023-11-25
25601,Hannah,binti Hamid,Female,014-2939920,2003-03-20,hannah25601@gmail.com,Silver,"No. 6, Jalan G17",Puchong,Selangor,47160,2023-11-25
25602,Nurin,binti Yusof,Female,013-2347114,2003-11-09,nurin25602@gmail.com,Platinum,"No. 234, Jalan G15",Puchong,Selangor,47150,2023-11-25
25603,Chloe,Yap,Female,015-4320761,1963-06-30,chloe25603@gmail.com,Platinum,"No. 99, Jalan C1",Selayang,Selangor,68000,2023-11-25
25604,Balqis,binti Hassan,Female,012-1634606,1975-10-13,balqis25604@gmail.com,Platinum,"No. 26, Jalan A3",Setapak,Wilayah Persekutuan,53300,2023-11-25
25605,Anjali,a/p Subramaniam,Female,013-8741445,1998-03-09,anjali25605@gmail.com,Bronze,"No. 148, Jalan F12",Setapak,Wilayah Persekutuan,53300,2023-11-25
25606,Nurin,binti Osman,Female,012-6718944,1974-07-05,nurin25606@gmail.com,Silver,"No. 289, Jalan G6",Ipoh,Perak,30020,2023-11-25
25607,Pei Shan,Lim,Female,016-7450785,1975-02-13,pei25607@gmail.com,Silver,"No. 227, Jalan G6",Kuala Lumpur,Wilayah Persekutuan,59200,2023-11-26
25608,Mei Ling,Sim,Female,019-3275171,1977-01-31,mei25608@gmail.com,Bronze,"No. 16, Jalan F17",Petaling Jaya,Selangor,47300,2023-11-26
25609,Nabila,binti Zainal,Female,013-2324340,1972-02-02,nabila25609@gmail.com,Bronze,"No. 129, Jalan B16",Klang,Selangor,41000,2023-11-26
25610,Xin Yi,Tan,Female,014-2223547,1981-01-03,xin25610@gmail.com,Silver,"No. 239, Jalan C12",Shah Alam,Selangor,40200,2023-11-26
25611,Mei Ling,Chua,Female,019-8842091,1965-12-06,mei25611@gmail.com,Bronze,"No. 219, Jalan G17",Klang,Selangor,41300,2023-11-26
25612,Ravi,a/l Rajan,Male,013-1426401,2001-12-14,ravi25612@gmail.com,Bronze,"No. 193, Jalan E11",Puchong,Selangor,47160,2023-11-26
25613,Adam,bin Yusof,Male,014-7621195,1971-07-13,adam25613@gmail.com,Bronze,"No. 126, Jalan E7",Puchong,Selangor,47150,2023-11-26
25614,Alia,binti Abdullah,Female,016-6687187,1970-10-20,alia25614@gmail.com,Platinum,"No. 40, Jalan D14",George Town,Pulau Pinang,10350,2023-11-26
25615,Kai Xin,Lim,Female,013-2506686,1983-07-01,kai25615@gmail.com,Silver,"No. 152, Jalan B8",Selayang,Selangor,68100,2023-11-26
25616,Zheng Yang,Foo,Male,017-4490539,1975-11-05,zheng25616@gmail.com,Bronze,"No. 54, Jalan A16",Selayang,Selangor,68100,2023-11-26
25617,Deepa,a/p Subramaniam,Female,013-7010125,2002-08-04,deepa25617@gmail.com,Gold,"No. 164, Jalan D7",Setapak,Wilayah Persekutuan,53300,2023-11-26
25618,Ling Ling,Cheah,Female,019-9980142,1964-05-18,ling25618@gmail.com,Platinum,"No. 136, Jalan A3",Ipoh,Perak,30010,2023-11-26
25619,Rohani,binti Yusof,Female,015-4133573,1973-01-20,rohani25619@gmail.com,Gold,"No. 271, Jalan G5",Kuala Lumpur,Wilayah Persekutuan,59200,2023-11-27
25620,Michelle,Chin,Female,012-7251621,1994-09-22,michelle25620@gmail.com,Platinum,"No. 64, Jalan B2",Shah Alam,Selangor,40200,2023-11-27
25621,Yasmin,binti Abdullah,Female,017-6233113,1968-02-15,yasmin25621@gmail.com,Bronze,"No. 2, Jalan C17",Johor Bahru,Johor,81100,2023-11-27
25622,Nurul Huda,binti Hassan,Female,016-1286243,1988-09-03,nurul25622@gmail.com,Bronze,"No. 11, Jalan G18",George Town,Pulau Pinang,10100,2023-11-27
25623,Rohani,binti Hassan,Female,012-4865316,1983-11-30,rohani25623@gmail.com,Bronze,"No. 5, Jalan A8",Melaka,Melaka,75100,2023-11-27
25624,Nadia,binti Zainal,Female,011-1250417,1976-12-09,nadia25624@gmail.com,Bronze,"No. 63, Jalan E10",Shah Alam,Selangor,40150,2023-11-27
25625,Anisa,binti Abdullah,Female,011-6966655,1989-06-12,anisa25625@gmail.com,Gold,"No. 171, Jalan G17",Puchong,Selangor,47160,2023-11-27
25626,Zhi Wei,Chan,Male,014-3020924,1962-02-01,zhi25626@gmail.com,Bronze,"No. 151, Jalan B16",Bukit Jalil,Wilayah Persekutuan,58200,2023-11-27
25627,Aisyah,binti Abdullah,Female,011-4348063,1988-06-05,aisyah25627@gmail.com,Bronze,"No. 220, Jalan B5",Wangsa Maju,Wilayah Persekutuan,53100,2023-11-27
25628,Balqis,binti Abdullah,Female,017-2773163,1968-05-24,balqis25628@gmail.com,Silver,"No. 29, Jalan G20",Gombak,Wilayah Persekutuan,53100,2023-11-27
25629,Rohani,binti Ahmad,Female,017-7120226,1973-07-26,rohani25629@gmail.com,Silver,"No. 254, Jalan G7",Kuala Lumpur,Wilayah Persekutuan,50480,2023-11-28
25630,Aisyah,binti Razak,Female,013-3266746,1977-01-02,aisyah25630@gmail.com,Bronze,"No. 79, Jalan A16",Petaling Jaya,Selangor,46050,2023-11-28
25631,Aisyah,binti Rahman,Female,017-5055918,1969-01-10,aisyah25631@gmail.com,Bronze,"No. 203, Jalan E2",Petaling Jaya,Selangor,46300,2023-11-28
25632,Li Wen,Ong,Female,015-7452198,1991-01-21,li25632@gmail.com,Platinum,"No. 269, Jalan F7",Johor Bahru,Johor,80350,2023-11-28
25633,Yong Sheng,Teoh,Male,012-4108299,1992-09-03,yong25633@gmail.com,Bronze,"No. 13, Jalan D4",Shah Alam,Selangor,40450,2023-11-28
25634,Nadia,binti Hamid,Female,014-5555336,1968-04-12,nadia25634@gmail.com,Bronze,"No. 199, Jalan D11",Shah Alam,Selangor,40460,2023-11-28
25635,Daniel,Cheah,Male,018-8324116,2002-12-31,daniel25635@gmail.com,Bronze,"No. 225, Jalan E15",Puchong,Selangor,47150,2023-11-28
25636,Jia Yi,Ong,Female,011-9501272,1994-05-21,jia25636@gmail.com,Bronze,"No. 16, Jalan G3",Seremban,Negeri Sembilan,70300,2023-11-28
25637,Divya,a/p Rajan,Female,018-5285685,1963-06-15,divya25637@gmail.com,Bronze,"No. 6, Jalan B12",Selayang,Selangor,68100,2023-11-28
25638,Pei Shan,Chua,Female,018-3712548,2003-04-19,pei25638@gmail.com,Bronze,"No. 11, Jalan D16",Gombak,Wilayah Persekutuan,68100,2023-11-28
25639,Arjun,a/l Subramaniam,Male,015-2499682,1967-02-08,arjun25639@gmail.com,Bronze,"No. 139, Jalan D15",Gombak,Wilayah Persekutuan,53000,2023-11-28
25640,Lakshmi,a/p Maniam,Female,013-4209026,1962-12-30,lakshmi25640@gmail.com,Silver,"No. 248, Jalan F6",Ipoh,Perak,31350,2023-11-28
25641,Thivya,a/p Muniandy,Female,012-9472658,1976-04-02,thivya25641@gmail.com,Bronze,"No. 32, Jalan F8",Wangsa Maju,Wilayah Persekutuan,53100,2023-11-29
25642,Thivya,a/p Rajan,Female,018-1399527,1981-10-23,thivya25642@gmail.com,Platinum,"No. 161, Jalan D2",Kuala Lumpur,Wilayah Persekutuan,58000,2023-11-29
25643,Farah,binti Razak,Female,013-2453405,1974-02-19,farah25643@gmail.com,Silver,"No. 64, Jalan C7",Johor Bahru,Johor,80350,2023-11-29
25644,Siti,binti Zainal,Female,017-5687353,1967-09-01,siti25644@gmail.com,Bronze,"No. 258, Jalan C19",Johor Bahru,Johor,80300,2023-11-29
25645,Amirul,bin Ahmad,Male,019-8604280,2002-10-03,amirul25645@gmail.com,Bronze,"No. 156, Jalan A9",Johor Bahru,Johor,80100,2023-11-29
25646,Wei Jie,Cheah,Male,012-3567061,1966-10-26,wei25646@gmail.com,Bronze,"No. 198, Jalan G5",Johor Bahru,Johor,81300,2023-11-29
25647,Michelle,Chua,Female,016-6667889,1998-07-25,michelle25647@gmail.com,Bronze,"No. 18, Jalan C12",Shah Alam,Selangor,40300,2023-11-29
25648,Jasmine,Chong,Female,017-3575295,1994-06-19,jasmine25648@gmail.com,Silver,"No. 63, Jalan A14",Klang,Selangor,41200,2023-11-29
25649,Prakash,a/l Krishnan,Male,016-3932851,1999-05-07,prakash25649@gmail.com,Gold,"No. 211, Jalan C6",Klang,Selangor,41250,2023-11-29
25650,Nadia,binti Hassan,Female,014-3593445,2004-07-28,nadia25650@gmail.com,Silver,"No. 48, Jalan F15",Puchong,Selangor,47110,2023-11-29
25651,Jia Yi,Tan,Female,018-5756041,1973-12-15,jia25651@gmail.com,Bronze,"No. 143, Jalan B8",Setapak,Wilayah Persekutuan,53100,2023-11-29
25652,Vikram,a/l Rajan,Male,015-5050787,1976-12-16,vikram25652@gmail.com,Bronze,"No. 278, Jalan C13",Setapak,Wilayah Persekutuan,53300,2023-11-29
25653,Priya,a/p Ramasamy,Female,011-3162647,1963-10-07,priya25653@gmail.com,Silver,"No. 257, Jalan F5",Kuala Lumpur,Wilayah Persekutuan,58000,2023-11-29
25654,Divya,a/p Muniandy,Female,015-4639582,1971-11-05,divya25654@gmail.com,Bronze,"No. 9, Jalan B13",Ipoh,Perak,31400,2023-11-29
